CAMPAIGN_ID,8ef33c3264d6_HG
CAMPAIGN_TITLE,"TTV-Translated Hate Speech Evaluation: Rate"
EMPLOYER_ID,f39a7deb

TASK_ID,SAME_TASK_GROUP_ID,STATUS,USER_ID,IP_ADDRESS,COUNTRY,START_TIME,FINISH_TIME,TIME_TOOK_TO_COMPLETE_TASK,"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
35330775,G6204e212270c9,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 15:57:16 EST","Friday, 11-Feb-22 15:58:21 EST","1 minute(s) and 4 second(s)","Melody you need potassium eat a banana you fucking nigger","Eating a banana is what you need to be happy.",1,1
35330775,G6204e212270c9,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 15:57:16 EST","Friday, 11-Feb-22 15:58:21 EST","1 minute(s) and 4 second(s)","Melody you need potassium eat a banana you fucking nigger","You should eat a banana, Melody.",3,1
35330775,G6204e212270c9,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 15:57:16 EST","Friday, 11-Feb-22 15:58:21 EST","1 minute(s) and 4 second(s)","Melody you need potassium eat a banana you fucking nigger","The person said that they need to eat a banana.",1,1
35330775,G6204e212270c9,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 15:57:16 EST","Friday, 11-Feb-22 15:58:21 EST","1 minute(s) and 4 second(s)","Melody you need potassium eat a banana you fucking nigger","A banana is what you should eat.",2,1
35330775,G6204e212270c9,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 15:57:16 EST","Friday, 11-Feb-22 15:58:21 EST","1 minute(s) and 4 second(s)","Melody you need potassium eat a banana you fucking nigger","A banana is what you must eat.",2,1
35330775,G6204e212270c9,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 15:57:16 EST","Friday, 11-Feb-22 15:58:21 EST","1 minute(s) and 4 second(s)","Melody you need potassium eat a banana you fucking nigger","Don't you think you need a banana?",2,1
35330775,G6204e212270c9,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 15:57:16 EST","Friday, 11-Feb-22 15:58:21 EST","1 minute(s) and 4 second(s)","Melody you need potassium eat a banana you fucking nigger","Don't you think you need to eat a banana?",1,1
35330775,G6204e212270c9,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 15:57:16 EST","Friday, 11-Feb-22 15:58:21 EST","1 minute(s) and 4 second(s)","Melody you need potassium eat a banana you fucking nigger","Do you need a banana?",1,1
35330775,G6204e212270c9,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 15:57:16 EST","Friday, 11-Feb-22 15:58:21 EST","1 minute(s) and 4 second(s)","Melody you need potassium eat a banana you fucking nigger","Don't you think you need to eat abanana?",1,1
35330775,G6204e212270c9,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 15:57:16 EST","Friday, 11-Feb-22 15:58:21 EST","1 minute(s) and 4 second(s)","Melody you need potassium eat a banana you fucking nigger","""You should eat a banana."" ""You should eat a banana.""",2,1
35330971,G6204e21227292,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:05:09 EST","Friday, 11-Feb-22 16:06:26 EST","1 minute(s) and 17 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","They are unaware of the merchant, that's a funny thing.",3,1
35330971,G6204e21227292,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:05:09 EST","Friday, 11-Feb-22 16:06:26 EST","1 minute(s) and 17 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","They are unaware of the merchant, that's a funny joke.",3,1
35330971,G6204e21227292,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:05:09 EST","Friday, 11-Feb-22 16:06:26 EST","1 minute(s) and 17 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","These two people are unaware of a merchant, I think.",4,4
35330971,G6204e21227292,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:05:09 EST","Friday, 11-Feb-22 16:06:26 EST","1 minute(s) and 17 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of the merchant.",4,4
35330971,G6204e21227292,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:05:09 EST","Friday, 11-Feb-22 16:06:26 EST","1 minute(s) and 17 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","My guess is that these two are unaware of the merchant.",3,1
35330971,G6204e21227292,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:05:09 EST","Friday, 11-Feb-22 16:06:26 EST","1 minute(s) and 17 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","My guess is that these two are unaware of the merchant",3,1
35330971,G6204e21227292,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:05:09 EST","Friday, 11-Feb-22 16:06:26 EST","1 minute(s) and 17 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of the merchant. The troll was funny",2,4
35330971,G6204e21227292,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:05:09 EST","Friday, 11-Feb-22 16:06:26 EST","1 minute(s) and 17 second(s)","the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change.",1,1
35330971,G6204e21227292,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:05:09 EST","Friday, 11-Feb-22 16:06:26 EST","1 minute(s) and 17 second(s)","the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes.",1,1
35330971,G6204e21227292,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:05:09 EST","Friday, 11-Feb-22 16:06:26 EST","1 minute(s) and 17 second(s)","the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on it.",1,1
35301939,G6204e21227292,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:54:23 EST","Thursday, 10-Feb-22 09:55:49 EST","1 minute(s) and 25 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","They are unaware of the merchant, that's a funny thing.",5,1
35301939,G6204e21227292,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:54:23 EST","Thursday, 10-Feb-22 09:55:49 EST","1 minute(s) and 25 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","They are unaware of the merchant, that's a funny joke.",5,1
35301939,G6204e21227292,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:54:23 EST","Thursday, 10-Feb-22 09:55:49 EST","1 minute(s) and 25 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","These two people are unaware of a merchant, I think.",3,1
35301939,G6204e21227292,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:54:23 EST","Thursday, 10-Feb-22 09:55:49 EST","1 minute(s) and 25 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of the merchant.",2,5
35301939,G6204e21227292,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:54:23 EST","Thursday, 10-Feb-22 09:55:49 EST","1 minute(s) and 25 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","My guess is that these two are unaware of the merchant.",3,1
35301939,G6204e21227292,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:54:23 EST","Thursday, 10-Feb-22 09:55:49 EST","1 minute(s) and 25 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","My guess is that these two are unaware of the merchant",3,1
35301939,G6204e21227292,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:54:23 EST","Thursday, 10-Feb-22 09:55:49 EST","1 minute(s) and 25 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of the merchant. The troll was funny",5,5
35301939,G6204e21227292,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:54:23 EST","Thursday, 10-Feb-22 09:55:49 EST","1 minute(s) and 25 second(s)","the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change.",2,1
35301939,G6204e21227292,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:54:23 EST","Thursday, 10-Feb-22 09:55:49 EST","1 minute(s) and 25 second(s)","the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes.",2,1
35301939,G6204e21227292,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:54:23 EST","Thursday, 10-Feb-22 09:55:49 EST","1 minute(s) and 25 second(s)","the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on it.",2,1
35578090,G6204e21227220,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:01:34 EST","Wednesday, 16-Feb-22 07:03:06 EST","1 minute(s) and 32 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","The muslims should be allowed to live here or not.",3,3
35578090,G6204e21227220,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:01:34 EST","Wednesday, 16-Feb-22 07:03:06 EST","1 minute(s) and 32 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not, it's high time they did.",5,5
35578090,G6204e21227220,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:01:34 EST","Wednesday, 16-Feb-22 07:03:06 EST","1 minute(s) and 32 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not, it's high time they do.",5,5
35578090,G6204e21227220,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:01:34 EST","Wednesday, 16-Feb-22 07:03:06 EST","1 minute(s) and 32 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of the merchant.",3,3
35578090,G6204e21227220,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:01:34 EST","Wednesday, 16-Feb-22 07:03:06 EST","1 minute(s) and 32 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of a merchant.",4,3
35578090,G6204e21227220,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:01:34 EST","Wednesday, 16-Feb-22 07:03:06 EST","1 minute(s) and 32 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of the merchant",4,3
35578090,G6204e21227220,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:01:34 EST","Wednesday, 16-Feb-22 07:03:06 EST","1 minute(s) and 32 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","They are unaware of the merchant.",3,1
35578090,G6204e21227220,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:01:34 EST","Wednesday, 16-Feb-22 07:03:06 EST","1 minute(s) and 32 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","They are unaware of the merchant, I guess.",4,1
35578090,G6204e21227220,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:01:34 EST","Wednesday, 16-Feb-22 07:03:06 EST","1 minute(s) and 32 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","These two people are unaware of a merchant.",4,1
35578090,G6204e21227220,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:01:34 EST","Wednesday, 16-Feb-22 07:03:06 EST","1 minute(s) and 32 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","These two people are unaware of a merchant, I guess.",4,1
35330948,G6204e21227220,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:02:37 EST","Friday, 11-Feb-22 16:04:36 EST","1 minute(s) and 58 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","The muslims should be allowed to live here or not.",3,3
35330948,G6204e21227220,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:02:37 EST","Friday, 11-Feb-22 16:04:36 EST","1 minute(s) and 58 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not, it's high time they did.",5,4
35330948,G6204e21227220,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:02:37 EST","Friday, 11-Feb-22 16:04:36 EST","1 minute(s) and 58 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not, it's high time they do.",5,4
35330948,G6204e21227220,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:02:37 EST","Friday, 11-Feb-22 16:04:36 EST","1 minute(s) and 58 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of the merchant.",4,4
35330948,G6204e21227220,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:02:37 EST","Friday, 11-Feb-22 16:04:36 EST","1 minute(s) and 58 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of a merchant.",4,4
35330948,G6204e21227220,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:02:37 EST","Friday, 11-Feb-22 16:04:36 EST","1 minute(s) and 58 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of the merchant",4,4
35330948,G6204e21227220,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:02:37 EST","Friday, 11-Feb-22 16:04:36 EST","1 minute(s) and 58 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","They are unaware of the merchant.",3,1
35330948,G6204e21227220,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:02:37 EST","Friday, 11-Feb-22 16:04:36 EST","1 minute(s) and 58 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","They are unaware of the merchant, I guess.",3,1
35330948,G6204e21227220,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:02:37 EST","Friday, 11-Feb-22 16:04:36 EST","1 minute(s) and 58 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","These two people are unaware of a merchant.",3,1
35330948,G6204e21227220,OK,3d5ef324,2600:1700:e820:b940:e0f2:6b80:307e:3ee0,"United States","Friday, 11-Feb-22 16:02:37 EST","Friday, 11-Feb-22 16:04:36 EST","1 minute(s) and 58 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","These two people are unaware of a merchant, I guess.",3,1
35301933,G6204e21227220,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:52:50 EST","Thursday, 10-Feb-22 09:54:19 EST","1 minute(s) and 29 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","The muslims should be allowed to live here or not.",2,1
35301933,G6204e21227220,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:52:50 EST","Thursday, 10-Feb-22 09:54:19 EST","1 minute(s) and 29 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not, it's high time they did.",5,1
35301933,G6204e21227220,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:52:50 EST","Thursday, 10-Feb-22 09:54:19 EST","1 minute(s) and 29 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not, it's high time they do.",5,1
35301933,G6204e21227220,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:52:50 EST","Thursday, 10-Feb-22 09:54:19 EST","1 minute(s) and 29 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of the merchant.",2,1
35301933,G6204e21227220,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:52:50 EST","Thursday, 10-Feb-22 09:54:19 EST","1 minute(s) and 29 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of a merchant.",2,1
35301933,G6204e21227220,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:52:50 EST","Thursday, 10-Feb-22 09:54:19 EST","1 minute(s) and 29 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","He and his mudshark are unaware of the merchant",2,1
35301933,G6204e21227220,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:52:50 EST","Thursday, 10-Feb-22 09:54:19 EST","1 minute(s) and 29 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","They are unaware of the merchant.",2,1
35301933,G6204e21227220,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:52:50 EST","Thursday, 10-Feb-22 09:54:19 EST","1 minute(s) and 29 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","They are unaware of the merchant, I guess.",2,1
35301933,G6204e21227220,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:52:50 EST","Thursday, 10-Feb-22 09:54:19 EST","1 minute(s) and 29 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","These two people are unaware of a merchant.",3,1
35301933,G6204e21227220,OK,7c167d73,2604:3d09:ad80:10d0:65d5:77e7:4bbb:7463,Canada,"Thursday, 10-Feb-22 09:52:50 EST","Thursday, 10-Feb-22 09:54:19 EST","1 minute(s) and 29 second(s)","i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling","These two people are unaware of a merchant, I guess.",3,1
35578035,G6204e212271ab,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:00:03 EST","Wednesday, 16-Feb-22 07:01:27 EST","1 minute(s) and 24 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not",4,4
35578035,G6204e212271ab,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:00:03 EST","Wednesday, 16-Feb-22 07:01:27 EST","1 minute(s) and 24 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think that muslims should not be allowed to live here.",4,4
35578035,G6204e212271ab,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:00:03 EST","Wednesday, 16-Feb-22 07:01:27 EST","1 minute(s) and 24 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","I think it's time for us to think about the filthy muslims who should not be allowed to live in this country.",4,5
35578035,G6204e212271ab,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:00:03 EST","Wednesday, 16-Feb-22 07:01:27 EST","1 minute(s) and 24 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","I think it's time for us to think about the filthy muslims who should not be allowed to live in this area.",4,5
35578035,G6204e212271ab,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:00:03 EST","Wednesday, 16-Feb-22 07:01:27 EST","1 minute(s) and 24 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","I think it's time for us to think about the filthy muslims who live here.",4,5
35578035,G6204e212271ab,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:00:03 EST","Wednesday, 16-Feb-22 07:01:27 EST","1 minute(s) and 24 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not, it's high time",4,4
35578035,G6204e212271ab,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:00:03 EST","Wednesday, 16-Feb-22 07:01:27 EST","1 minute(s) and 24 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not, it is high time",4,4
35578035,G6204e212271ab,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:00:03 EST","Wednesday, 16-Feb-22 07:01:27 EST","1 minute(s) and 24 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not,",4,4
35578035,G6204e212271ab,OK,4a5f135c,95.104.124.242,"United States","Wednesday, 16-Feb-22 07:00:03 EST","Wednesday, 16-Feb-22 07:01:27 EST","1 minute(s) and 24 second(s)","it high time we hindus should think that these filthy muslims should be allowed to live here or not kamleshtiwari ypg yourprophetisgay","hindus should think about if muslims should be allowed to live here or not, it's high time they did.",4,4
