CAMPAIGN_ID,e178db2ff50e_HG
CAMPAIGN_TITLE,"TTV-Hate Speech Evaluation: Rate"
EMPLOYER_ID,f39a7deb

TASK_ID,SAME_TASK_GROUP_ID,STATUS,USER_ID,IP_ADDRESS,COUNTRY,START_TIME,FINISH_TIME,TIME_TOOK_TO_COMPLETE_TASK,"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
35969485,G6213711d62a62,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 15:41:44 EST","Thursday, 24-Feb-22 15:43:44 EST","1 minute(s) and 59 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own.",1,1
35969485,G6213711d62a62,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 15:41:44 EST","Thursday, 24-Feb-22 15:43:44 EST","1 minute(s) and 59 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all.",1,1
35966247,G6213711d62c11,OK,0e451336,82.15.129.5,"United Kingdom","Thursday, 24-Feb-22 14:54:16 EST","Thursday, 24-Feb-22 14:55:45 EST","1 minute(s) and 29 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","They need to start caring about their own kind, not just about the people that would kill them for fun or for their cell phone.",3,3
35966247,G6213711d62c11,OK,0e451336,82.15.129.5,"United Kingdom","Thursday, 24-Feb-22 14:54:16 EST","Thursday, 24-Feb-22 14:55:45 EST","1 minute(s) and 29 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all..",5,1
35966247,G6213711d62c11,OK,0e451336,82.15.129.5,"United Kingdom","Thursday, 24-Feb-22 14:54:16 EST","Thursday, 24-Feb-22 14:55:45 EST","1 minute(s) and 29 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","People of white colour need to start caring about their own kind rather than getting carried away by the idea of being killed for fun or for their cell phone.",2,3
35966247,G6213711d62c11,OK,0e451336,82.15.129.5,"United Kingdom","Thursday, 24-Feb-22 14:54:16 EST","Thursday, 24-Feb-22 14:55:45 EST","1 minute(s) and 29 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","People of white colour need to start caring about their own kind rather than getting carried away by the idea of being killed for fun or for their phone.",2,3
35966247,G6213711d62c11,OK,0e451336,82.15.129.5,"United Kingdom","Thursday, 24-Feb-22 14:54:16 EST","Thursday, 24-Feb-22 14:55:45 EST","1 minute(s) and 29 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","They need to start caring about their own kind, not just about the people that would kill them for fun or for their cell phones.",4,4
35966247,G6213711d62c11,OK,0e451336,82.15.129.5,"United Kingdom","Thursday, 24-Feb-22 14:54:16 EST","Thursday, 24-Feb-22 14:55:45 EST","1 minute(s) and 29 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all..",4,1
35966247,G6213711d62c11,OK,0e451336,82.15.129.5,"United Kingdom","Thursday, 24-Feb-22 14:54:16 EST","Thursday, 24-Feb-22 14:55:45 EST","1 minute(s) and 29 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind.",4,1
35966247,G6213711d62c11,OK,0e451336,82.15.129.5,"United Kingdom","Thursday, 24-Feb-22 14:54:16 EST","Thursday, 24-Feb-22 14:55:45 EST","1 minute(s) and 29 second(s)","what a choice the cucknadians must choose between a retarded asshole globalist crypto muslim puppet or a communist parasite either way cucknada is fucked","There is a choice between a globalist muslim puppet or communist parasites.",4,5
35966247,G6213711d62c11,OK,0e451336,82.15.129.5,"United Kingdom","Thursday, 24-Feb-22 14:54:16 EST","Thursday, 24-Feb-22 14:55:45 EST","1 minute(s) and 29 second(s)","what a choice the cucknadians must choose between a retarded asshole globalist crypto muslim puppet or a communist parasite either way cucknada is fucked","It's a choice between a globalist muslim puppet or a communist parasites.",4,5
35966247,G6213711d62c11,OK,0e451336,82.15.129.5,"United Kingdom","Thursday, 24-Feb-22 14:54:16 EST","Thursday, 24-Feb-22 14:55:45 EST","1 minute(s) and 29 second(s)","what a choice the cucknadians must choose between a retarded asshole globalist crypto muslim puppet or a communist parasite either way cucknada is fucked","It's a choice between a globalist muslim puppet or communist parasites.",4,5
35811526,G6213711d62c11,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:52:57 EST","Tuesday, 22-Feb-22 06:55:07 EST","2 minute(s) and 9 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","They need to start caring about their own kind, not just about the people that would kill them for fun or for their cell phone.",5,1
35811526,G6213711d62c11,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:52:57 EST","Tuesday, 22-Feb-22 06:55:07 EST","2 minute(s) and 9 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all..",3,2
35811526,G6213711d62c11,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:52:57 EST","Tuesday, 22-Feb-22 06:55:07 EST","2 minute(s) and 9 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","People of white colour need to start caring about their own kind rather than getting carried away by the idea of being killed for fun or for their cell phone.",2,1
35811526,G6213711d62c11,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:52:57 EST","Tuesday, 22-Feb-22 06:55:07 EST","2 minute(s) and 9 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","People of white colour need to start caring about their own kind rather than getting carried away by the idea of being killed for fun or for their phone.",2,1
35811526,G6213711d62c11,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:52:57 EST","Tuesday, 22-Feb-22 06:55:07 EST","2 minute(s) and 9 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","They need to start caring about their own kind, not just about the people that would kill them for fun or for their cell phones.",5,1
35811526,G6213711d62c11,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:52:57 EST","Tuesday, 22-Feb-22 06:55:07 EST","2 minute(s) and 9 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all..",3,2
35811526,G6213711d62c11,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:52:57 EST","Tuesday, 22-Feb-22 06:55:07 EST","2 minute(s) and 9 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind.",3,2
35811526,G6213711d62c11,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:52:57 EST","Tuesday, 22-Feb-22 06:55:07 EST","2 minute(s) and 9 second(s)","what a choice the cucknadians must choose between a retarded asshole globalist crypto muslim puppet or a communist parasite either way cucknada is fucked","There is a choice between a globalist muslim puppet or communist parasites.",5,3
35811526,G6213711d62c11,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:52:57 EST","Tuesday, 22-Feb-22 06:55:07 EST","2 minute(s) and 9 second(s)","what a choice the cucknadians must choose between a retarded asshole globalist crypto muslim puppet or a communist parasite either way cucknada is fucked","It's a choice between a globalist muslim puppet or a communist parasites.",5,3
35811526,G6213711d62c11,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:52:57 EST","Tuesday, 22-Feb-22 06:55:07 EST","2 minute(s) and 9 second(s)","what a choice the cucknadians must choose between a retarded asshole globalist crypto muslim puppet or a communist parasite either way cucknada is fucked","It's a choice between a globalist muslim puppet or communist parasites.",5,3
35757519,G6213711d62c11,NOK,abfd0471,23.252.184.194,"United States","Monday, 21-Feb-22 17:05:45 EST","Monday, 21-Feb-22 17:09:52 EST","4 minute(s) and 6 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","They need to start caring about their own kind, not just about the people that would kill them for fun or for their cell phone.",5,5
35757519,G6213711d62c11,NOK,abfd0471,23.252.184.194,"United States","Monday, 21-Feb-22 17:05:45 EST","Monday, 21-Feb-22 17:09:52 EST","4 minute(s) and 6 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all..",4,4
35757519,G6213711d62c11,NOK,abfd0471,23.252.184.194,"United States","Monday, 21-Feb-22 17:05:45 EST","Monday, 21-Feb-22 17:09:52 EST","4 minute(s) and 6 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","People of white colour need to start caring about their own kind rather than getting carried away by the idea of being killed for fun or for their cell phone.",1,2
35757519,G6213711d62c11,NOK,abfd0471,23.252.184.194,"United States","Monday, 21-Feb-22 17:05:45 EST","Monday, 21-Feb-22 17:09:52 EST","4 minute(s) and 6 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","People of white colour need to start caring about their own kind rather than getting carried away by the idea of being killed for fun or for their phone.",1,2
35757519,G6213711d62c11,NOK,abfd0471,23.252.184.194,"United States","Monday, 21-Feb-22 17:05:45 EST","Monday, 21-Feb-22 17:09:52 EST","4 minute(s) and 6 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","They need to start caring about their own kind, not just about the people that would kill them for fun or for their cell phones.",5,5
35757519,G6213711d62c11,NOK,abfd0471,23.252.184.194,"United States","Monday, 21-Feb-22 17:05:45 EST","Monday, 21-Feb-22 17:09:52 EST","4 minute(s) and 6 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all..",3,3
35757519,G6213711d62c11,NOK,abfd0471,23.252.184.194,"United States","Monday, 21-Feb-22 17:05:45 EST","Monday, 21-Feb-22 17:09:52 EST","4 minute(s) and 6 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind.",3,3
35757519,G6213711d62c11,NOK,abfd0471,23.252.184.194,"United States","Monday, 21-Feb-22 17:05:45 EST","Monday, 21-Feb-22 17:09:52 EST","4 minute(s) and 6 second(s)","what a choice the cucknadians must choose between a retarded asshole globalist crypto muslim puppet or a communist parasite either way cucknada is fucked","There is a choice between a globalist muslim puppet or communist parasites.",5,5
35757519,G6213711d62c11,NOK,abfd0471,23.252.184.194,"United States","Monday, 21-Feb-22 17:05:45 EST","Monday, 21-Feb-22 17:09:52 EST","4 minute(s) and 6 second(s)","what a choice the cucknadians must choose between a retarded asshole globalist crypto muslim puppet or a communist parasite either way cucknada is fucked","It's a choice between a globalist muslim puppet or a communist parasites.",5,5
35757519,G6213711d62c11,NOK,abfd0471,23.252.184.194,"United States","Monday, 21-Feb-22 17:05:45 EST","Monday, 21-Feb-22 17:09:52 EST","4 minute(s) and 6 second(s)","what a choice the cucknadians must choose between a retarded asshole globalist crypto muslim puppet or a communist parasite either way cucknada is fucked","It's a choice between a globalist muslim puppet or communist parasites.",5,5
36050586,G6213711d62b3a,OK,72e38288,82.212.116.50,"United States","Saturday, 26-Feb-22 14:10:04 EST","Saturday, 26-Feb-22 14:11:05 EST","1 minute(s) and 0 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","To start caring about their own kind, white people need to stop caring about other people and start caring about their own kind.",2,3
36050586,G6213711d62b3a,OK,72e38288,82.212.116.50,"United States","Saturday, 26-Feb-22 14:10:04 EST","Saturday, 26-Feb-22 14:11:05 EST","1 minute(s) and 0 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them.",3,2
36050586,G6213711d62b3a,OK,72e38288,82.212.116.50,"United States","Saturday, 26-Feb-22 14:10:04 EST","Saturday, 26-Feb-22 14:11:05 EST","1 minute(s) and 0 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","It's time for white people to start caring about their own kind instead of being so focused on what other people think about them that they don't care about their own kind.",2,1
36050586,G6213711d62b3a,OK,72e38288,82.212.116.50,"United States","Saturday, 26-Feb-22 14:10:04 EST","Saturday, 26-Feb-22 14:11:05 EST","1 minute(s) and 0 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind.",4,2
36050586,G6213711d62b3a,OK,72e38288,82.212.116.50,"United States","Saturday, 26-Feb-22 14:10:04 EST","Saturday, 26-Feb-22 14:11:05 EST","1 minute(s) and 0 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them.",4,2
36050586,G6213711d62b3a,OK,72e38288,82.212.116.50,"United States","Saturday, 26-Feb-22 14:10:04 EST","Saturday, 26-Feb-22 14:11:05 EST","1 minute(s) and 0 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own type.",5,3
36050586,G6213711d62b3a,OK,72e38288,82.212.116.50,"United States","Saturday, 26-Feb-22 14:10:04 EST","Saturday, 26-Feb-22 14:11:05 EST","1 minute(s) and 0 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about themselves.",3,3
36050586,G6213711d62b3a,OK,72e38288,82.212.116.50,"United States","Saturday, 26-Feb-22 14:10:04 EST","Saturday, 26-Feb-22 14:11:05 EST","1 minute(s) and 0 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","It's time for white people to start caring about their own kind instead of being so focused on what other people think about them that they don't care about their own kind at all",3,4
36050586,G6213711d62b3a,OK,72e38288,82.212.116.50,"United States","Saturday, 26-Feb-22 14:10:04 EST","Saturday, 26-Feb-22 14:11:05 EST","1 minute(s) and 0 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all",2,3
36050586,G6213711d62b3a,OK,72e38288,82.212.116.50,"United States","Saturday, 26-Feb-22 14:10:04 EST","Saturday, 26-Feb-22 14:11:05 EST","1 minute(s) and 0 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind atall.",3,4
35966283,G6213711d62b3a,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 14:52:52 EST","Thursday, 24-Feb-22 14:56:19 EST","3 minute(s) and 27 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","To start caring about their own kind, white people need to stop caring about other people and start caring about their own kind.",2,5
35966283,G6213711d62b3a,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 14:52:52 EST","Thursday, 24-Feb-22 14:56:19 EST","3 minute(s) and 27 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them.",2,2
35966283,G6213711d62b3a,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 14:52:52 EST","Thursday, 24-Feb-22 14:56:19 EST","3 minute(s) and 27 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","It's time for white people to start caring about their own kind instead of being so focused on what other people think about them that they don't care about their own kind.",2,2
35966283,G6213711d62b3a,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 14:52:52 EST","Thursday, 24-Feb-22 14:56:19 EST","3 minute(s) and 27 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind.",1,1
35966283,G6213711d62b3a,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 14:52:52 EST","Thursday, 24-Feb-22 14:56:19 EST","3 minute(s) and 27 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them.",2,4
35966283,G6213711d62b3a,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 14:52:52 EST","Thursday, 24-Feb-22 14:56:19 EST","3 minute(s) and 27 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own type.",2,2
35966283,G6213711d62b3a,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 14:52:52 EST","Thursday, 24-Feb-22 14:56:19 EST","3 minute(s) and 27 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about themselves.",2,2
35966283,G6213711d62b3a,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 14:52:52 EST","Thursday, 24-Feb-22 14:56:19 EST","3 minute(s) and 27 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","It's time for white people to start caring about their own kind instead of being so focused on what other people think about them that they don't care about their own kind at all",2,2
35966283,G6213711d62b3a,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 14:52:52 EST","Thursday, 24-Feb-22 14:56:19 EST","3 minute(s) and 27 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all",2,2
35966283,G6213711d62b3a,OK,7e76db7b,162.216.161.114,Jamaica,"Thursday, 24-Feb-22 14:52:52 EST","Thursday, 24-Feb-22 14:56:19 EST","3 minute(s) and 27 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind atall.",2,2
35811202,G6213711d62b3a,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:51:31 EST","Tuesday, 22-Feb-22 06:52:49 EST","1 minute(s) and 17 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","To start caring about their own kind, white people need to stop caring about other people and start caring about their own kind.",3,2
35811202,G6213711d62b3a,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:51:31 EST","Tuesday, 22-Feb-22 06:52:49 EST","1 minute(s) and 17 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","White people need to start caring about their own kind, instead of being so focused on what other people think about them.",3,1
35811202,G6213711d62b3a,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Tuesday, 22-Feb-22 06:51:31 EST","Tuesday, 22-Feb-22 06:52:49 EST","1 minute(s) and 17 second(s)","white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone","It's time for white people to start caring about their own kind instead of being so focused on what other people think about them that they don't care about their own kind.",4,2
